company_id,company_title,company_url,company_video_url
C01080,Công ty Cổ phần Annalink,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-annalink.35A7928D.html,https://www.youtube.com/watch?v=pn6cTMB2fYA
C01081,Công ty Cổ phần Beegreen,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-beegreen.35A817C5.html,https://www.youtube.com/watch?v=uqQH152D7MQ
C01082,Công ty Cổ phần Bánh mứt kẹo Bảo Minh,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-banh-mut-keo-bao-minh.35A6D0E8.html,Unknown
C01083,Công ty Cổ phần Bảo hiểm Công nghệ Medici,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-bao-hiem-cong-nghe-medici.35A94EFD.html,Unknown
C01084,Công ty Cổ phần CANIFA,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-canifa.35A66CA5.html,Unknown
C01085,Công ty Cổ phần CNTT TP Entertainment,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-cntt-tp-entertainment.35A94B96.html,Unknown
C01086,Công ty Cổ phần Chế tạo Bơm Hải Duơng,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-che-tao-bom-hai-duong.35A73568.html,Unknown
C01087,Công ty Cổ phần Chứng khoán An Bình,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chung-khoan-an-binh.35A71469.html,https://www.youtube.com/watch?v=V81P0TZycK8&t=17s
C01088,Công ty Cổ phần Chứng khoán Sài Gòn - Hà Nội,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chung-khoan-sai-gon-ha-noi.35A71DBD.html,Unknown
C01089,Công ty Cổ phần Công Nghiệp Weldcom,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-cong-nghiep-weldcom.35A84432.html,https://www.youtube.com/watch?v=t7b4pY5Z460&t=5s
C01090,Công ty Cổ phần DGV Digital,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dgv-digital.35A8FD83.html,Unknown
C01091,Công ty Cổ phần Devyt,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-devyt.35A74E0D.html,Unknown
C01092,Công ty Cổ phần Dược Hậu Giang,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-duoc-hau-giang.35A8A2B8.html,Unknown
C01093,Công ty Cổ phần Dược Mỹ Phẩm An Việt,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-duoc-my-pham-an-viet.35A8E784.html,https://www.youtube.com/watch?v=Q0P52mNXFJA
C01094,Công ty Cổ phần Dược phẩm Vĩnh Phúc,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-duoc-pham-vinh-phuc.35A64844.html,Unknown
C01095,Công ty Cổ phần Dịch vụ Di Động Trực tuyến (Ví MoMo),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dich-vu-di-dong-truc-tuyen-vi-momo.35A84B5D.html,https://www.youtube.com/watch?v=aOU5qy3Km3k
C01096,Công ty Cổ phần Dịch vụ Viễn thông Trí Việt,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dich-vu-vien-thong-tri-viet.35A858BF.html,Unknown
C01097,Công ty Cổ phần Dịch vụ Xuất khẩu Lao động và Chuyên gia (Suleco),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dich-vu-xuat-khau-lao-dong-va-chuyen-gia-suleco.35A7AA22.html,https://www.youtube.com/watch?v=Sye_ZhJJ4Co#action=share
C01098,Công ty Cổ phần FECON,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-fecon.35A713FD.html,Unknown
C01099,Công ty Cổ phần Giao Hàng Tiết Kiệm,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giao-hang-tiet-kiem.35A84BB8.html,Unknown
C01100,Công ty Cổ phần Giáo dục và Đào tạo IMAP Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giao-duc-va-dao-tao-imap-viet-nam.35A876BF.html,Unknown
C01101,Công ty Cổ phần Giải pháp Tự động hóa ETEK,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-giai-phap-tu-dong-hoa-etek.35A83292.html,https://www.youtube.com/watch?v=XNKgkboRz2s
C01102,Công ty Cổ phần Hướng nghiệp Á Âu,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-huong-nghiep-a-au.35A6EF64.html,https://www.youtube.com/watch?v=3aVoLXE0dhM
C01103,Công ty Cổ phần Kim Loại Quý Sài Gòn Quốc Tế (SIP Corp),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-kim-loai-quy-sai-gon-quoc-te-sip-corp.35A8D1C3.html,Unknown
C01104,Công ty Cổ phần Kỹ thuật Việt Sơn,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-ky-thuat-viet-son.35A7C753.html,Unknown
C01105,Công ty Cổ phần Landco,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-landco.35A91192.html,https://www.youtube.com/watch?v=FL3h2sKy3uA
C01106,Công ty Cổ phần LitGroup,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-litgroup.35A91C95.html,Unknown
C01107,Công ty Cổ phần Liên Kết Toàn Cầu PWT,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-lien-ket-toan-cau-pwt.35A94EBB.html,Unknown
C01108,Công ty Cổ phần Logistics ASG,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-logistics-asg.35A9486F.html,Unknown
C01109,Công ty Cổ phần Lux Decor Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-lux-decor-viet-nam.35A89A44.html,Unknown
C01110,Công ty Cổ phần Masscom Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-masscom-viet-nam.35A70EEE.html,Unknown
C01111,Công ty Cổ phần Medcomtech,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-medcomtech.35A8D354.html,Unknown
C01112,Công ty Cổ phần Mian Retailing,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-mian-retailing.35A843C9.html,https://www.youtube.com/watch?v=P5jS-m1e4SA&feature=youtu.be
C01113,Công ty Cổ phần Minh Housewares,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-minh-housewares.35A9580B.html,Unknown
C01114,Công ty Cổ phần Máy công trình Phúc Long,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-may-cong-trinh-phuc-long.35A8B668.html,Unknown
C01115,Công ty Cổ phần Mạc Tích,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-mac-tich.35A79180.html,Unknown
C01116,Công ty Cổ phần Mỹ phẩm Quốc tế Thùy Dung,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-my-pham-quoc-te-thuy-dung.35A7DD76.html,Unknown
C01117,Công ty Cổ phần Nghiêm Phạm Holdings,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-nghiem-pham-holdings.35A79A09.html,Unknown
C01118,Công ty Cổ phần Nhôm Việt Dũng,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-nhom-viet-dung.35A7D6DC.html,https://www.youtube.com/watch?v=VSxl4fMJuJ4
C01119,Công ty Cổ phần Ong Mật Ban Mê Thuột,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-ong-mat-ban-me-thuot.35A95361.html,Unknown
C01120,Công ty Cổ phần Prowtech International Vina,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-prowtech-international-vina.35A8648F.html,Unknown
C01121,Công ty Cổ phần Quốc tế Homefarm,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-quoc-te-homefarm.35A81D31.html,Unknown
C01122,Công ty Cổ phần Sữa VitaDairy Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-sua-vitadairy-viet-nam.35A83A90.html,Unknown
C01123,Công ty Cổ phần TKMB,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tkmb.35A848BE.html,https://www.youtube.com/watch?v=EDZnuzN7qf0&feature=youtu.be
C01124,Công ty Cổ phần TOMECO An Khang,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tomeco-an-khang.35A891C3.html,Unknown
C01125,Công ty Cổ phần Thương Mại và Công Nghệ Lâm Linh Phú,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-thuong-mai-va-cong-nghe-lam-linh-phu.35A93A15.html,Unknown
C01126,Công ty Cổ phần Thời Trang Bimart,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-thoi-trang-bimart.35A88E95.html,Unknown
C01127,Công ty Cổ phần Thời Trang YODY,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-thoi-trang-yody.35A867AF.html,https://www.youtube.com/watch?v=NbcNVWQdlN4
C01128,Công ty Cổ phần Total Parking,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-total-parking.35A8A200.html,https://www.youtube.com/watch?v=C7b49RypwFA&ab_channel=TotalParking
C01129,Công ty Cổ phần Tây An,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tay-an.35A8666D.html,Unknown
C01130,Công ty Cổ phần Tôn Đông Á,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-ton-dong-a.35A7B81F.html,https://www.youtube.com/watch?v=WUhmV-1FCRk
C01131,Công ty Cổ phần Tư vấn Sức Khỏe Khánh Lương,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tu-van-suc-khoe-khanh-luong.35A7FC0D.html,Unknown
C01132,Công ty Cổ phần Tập Đoàn Picenza Viet Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-picenza-viet-nam.35A89895.html,Unknown
C01133,Công ty Cổ phần Tập đoàn Ami&M Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-ami-m-viet-nam.35A88C54.html,Unknown
C01134,Công ty Cổ phần Tập đoàn Austdoor,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-austdoor.35A7FC01.html,https://www.youtube.com/watch?v=569kD5d267s
C01135,Công ty Cổ phần Tập đoàn Gỗ  Minh Long,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-go-minh-long.35A84857.html,https://www.youtube.com/watch?v=WoFQrKvvsWc
C01136,Công ty Cổ phần Tập đoàn Gỗ Minh Long,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-go-minh-long.35A84857.html,https://www.youtube.com/watch?v=WoFQrKvvsWc
C01137,Công ty Cổ phần Tập đoàn Hoa Sen,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-hoa-sen.35A508D7.html,https://www.youtube.com/watch?v=_g2NOT3vyoY&t=23s
C01138,Công ty Cổ phần Tập đoàn Hoàng Minh,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-hoang-minh.35A8E8BA.html,https://www.youtube.com/watch?v=n8FzjIMZKYw&t=9s
C01139,Công ty Cổ phần Tập đoàn Meey Land,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-meey-land.35A8A1C3.html,https://www.youtube.com/watch?v=2MsDL4PHPA4&t=27s
C01140,Công ty Cổ phần Tập đoàn Minh Anh,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-minh-anh.35A843C9.html,https://www.youtube.com/watch?v=P5jS-m1e4SA&feature=youtu.be
C01141,Công ty Cổ phần Tập đoàn Mutosi,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-mutosi.35A87872.html,https://www.youtube.com/watch?v=joxHzkUkHHE
C01142,Công ty Cổ phần Tập đoàn NextTech,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-nexttech.35A7A956.html,https://www.youtube.com/watch?v=p_S3xh2M7-I
C01143,Công ty Cổ phần Tập đoàn Ngọc Thiên Global,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-ngoc-thien-global.35A88A99.html,Unknown
C01144,Công ty Cổ phần Tập đoàn TIMA,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-tima.35A82BF9.html,Unknown
C01145,Công ty Cổ phần Tập đoàn Vinh Phú,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-vinh-phu.35A94C78.html,Unknown
C01146,Công ty Cổ phần Tập đoàn Xây dựng Thăng Long,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-xay-dung-thang-long.35A84605.html,Unknown
C01147,Công ty Cổ phần Tập đoàn Y Dược Vietlife,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-y-duoc-vietlife.35A84A4E.html,https://www.youtube.com/watch?v=pqpDy80X5VU&list=LLJkeOzDDfZxGejnHB_Ef7ng&index=13&t=0s
C01148,Công ty Cổ phần Tập đoàn Đầu tư Xây dựng Ricons,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-dau-tu-xay-dung-ricons.35A75302.html,https://www.youtube.com/watch?v=VpdKSQ6KhGw&t=166s
C01149,Công ty Cổ phần Xây Dựng An Phú Gia,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-xay-dung-an-phu-gia.35A7A247.html,Unknown
C01150,Công ty Cổ phần Xây dựng và Nội thất AMAVI,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-xay-dung-va-noi-that-amavi.35A7BF15.html,Unknown
C01151,Công ty Cổ phần chăn nuôi gia cầm Vietswan,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-chan-nuoi-gia-cam-vietswan.35A8FE33.html,Unknown
C01152,"Công ty Cổ phần phát triển Đầu tư, Thương Mại và Dịch vụ Hồ Gia",https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-phat-trien-dau-tu-thuong-mai-va-dich-vu-ho-gia.35A8E198.html,https://www.youtube.com/watch?v=6bXY8UFVhBA
C01153,Công ty Cổ phần tập đoàn Gỗ Minh Long,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-go-minh-long.35A84857.html,https://www.youtube.com/watch?v=WoFQrKvvsWc
C01154,Công ty Cổ phần tập đoàn Đức Anh Global,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-tap-doan-duc-anh-global.35A909A9.html,Unknown
C01155,Công ty Cổ phần văn hóa Nhân Văn,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-van-hoa-nhan-van.35A89681.html,Unknown
C01156,Công ty Cổ phần Điện tổng hợp Forward Electric,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dien-tong-hop-forward-electric.35A8EA2F.html,Unknown
C01157,Công ty Cổ phần Đầu Tư Phát triển du lịch Ravi,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-phat-trien-du-lich-ravi.35A9003E.html,Unknown
C01158,Công ty Cổ phần Đầu Tư Xây Dựng Trung Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-xay-dung-trung-nam.35A53619.html,https://www.youtube.com/watch?v=fwlwOxEnSsk
C01159,Công ty Cổ phần Đầu Tư Xây Dựng Trung Nam (TRUNGNAM GROUP),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-xay-dung-trung-nam-trungnam-group.35A53619.html,https://www.youtube.com/watch?v=fwlwOxEnSsk
C01160,Công ty Cổ phần Đầu tư  phát triển Trí Dương,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-phat-trien-tri-duong.35A8666D.html,Unknown
C01161,Công ty Cổ phần Đầu tư BlueWhale,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-bluewhale.35A94B37.html,Unknown
C01162,Công ty Cổ phần Đầu tư EMI,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-emi.35A8819B.html,Unknown
C01163,Công ty Cổ phần Đầu tư Kelsey,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-kelsey.35A83D7C.html,https://www.youtube.com/watch?v=VEOjzyBZz6s
C01164,Công ty Cổ phần Đầu tư Nhật Huy (Nhat Huy Group),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-nhat-huy-nhat-huy-group.35A81192.html,Unknown
C01165,Công ty Cổ phần Đầu tư Sản xuất Bảo Ngọc,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-san-xuat-bao-ngoc.35A8F06A.html,Unknown
C01166,Công ty Cổ phần Đầu tư và Công nghệ F99,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-va-cong-nghe-f99.35A8F789.html,https://www.youtube.com/watch?v=Ap9oRRIbN8M&t=3s&ab_channel=F99Vi%E1%BB%87tNam
C01167,Công ty Cổ phần Đầu tư Địa Ốc GM Land,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-dia-oc-gm-land.35A89654.html,https://www.youtube.com/watch?v=mfAPRbjHGkw
C01168,Công ty Cổ phần đầu tư địa ốc thành phố - đảo Phú Quốc,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-dau-tu-dia-oc-thanh-pho-dao-phu-quoc.35A86DA7.html,Unknown
C01169,Công ty Cổ phần Ống đồng Toàn Phát,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-ong-dong-toan-phat.35A86533.html,https://www.youtube.com/watch?v=hGL9Mdw6pbw
C01170,Công ty Cổ phần Ứng dụng Bản đồ Việt,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-co-phan-ung-dung-ban-do-viet.35A5D273.html,Unknown
C01171,Công ty Gốm Sứ Minh Long,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-gom-su-minh-long.35A57D12.html,Unknown
C01172,Công ty LD TNHH Nippon Express (Việt Nam),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-ld-tnhh-nippon-express-viet-nam.35A52A7E.html,https://www.youtube.com/watch?v=MQHX_GZVucU&t=53s
C01173,Công ty Luật TNHH Hưng Bình P&S,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-luat-tnhh-hung-binh-p-s.35A9524E.html,Unknown
C01174,Công ty MAIC Group,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-maic-group.35A61A5A.html,Unknown
C01175,Công ty MONDOVINO,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-mondovino.35A90920.html,Unknown
C01176,Công ty SX TM DV Lê Mây,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-sx-tm-dv-le-may.35A7B50C.html,https://www.youtube.com/watch?v=Wsj-QJm9GuU
C01177,Công ty TNHH Thương Mại Dịch Vụ Du Lịch Ánh Sao Thiên - AST TRAVEL,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-thuong-mai-dich-vu-du-lich-anh-sao-thien-ast-travel.35A7769F.html,https://www.youtube.com/watch?v=ZaUQGk8Fe7Q
C01178,Công ty TNHH 3W Logistics,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-3w-logistics.35A8F97F.html,https://www.youtube.com/watch?v=gHmJLCr-V2I&t=6s
C01179,Công ty TNHH AOBA Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-aoba-viet-nam.35A8D2F4.html,Unknown
C01180,Công ty TNHH Airspeed Manufacturing Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-airspeed-manufacturing-viet-nam.35A84644.html,https://www.youtube.com/watch?v=EuzPrERXtA8&ab_channel=AIRSPEEDMANUFACTURINGVI%E1%BB%86TNAM
C01181,Công ty TNHH An ninh An toàn thông tin CMC,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-an-ninh-an-toan-thong-tin-cmc.35A6C496.html,Unknown
C01182,Công ty TNHH Artdeco Vina Group,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-artdeco-vina-group.35A9413B.html,Unknown
C01183,Công ty TNHH BBQ Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-bbq-viet-nam.35A9460D.html,Unknown
C01184,Công ty TNHH BKV Group Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-bkv-group-viet-nam.35A957F9.html,Unknown
C01185,Công ty TNHH Bình Việt Đức (Bivid),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-binh-viet-duc-bivid.35A91FD3.html,Unknown
C01186,Công ty TNHH Bảo Hiểm Hanwha Life Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-bao-hiem-hanwha-life-viet-nam.35A8E7C2.html,https://www.youtube.com/watch?v=r4ZV96K4FQ4
C01187,Công ty TNHH Bảo Hiểm Nhân Thọ AIA Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-bao-hiem-nhan-tho-aia-viet-nam.35A7C3DD.html,https://www.youtube.com/watch?v=LUQ3T70wi_Q
C01188,Công ty TNHH Bất động sản Trần Thái,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-bat-dong-san-tran-thai.35A85DDD.html,Unknown
C01189,Công ty TNHH Bệnh Viện Gia An 115,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-benh-vien-gia-an-115.35A8BD11.html,Unknown
C01190,Công ty TNHH Bệnh Viện Á Âu,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-benh-vien-a-au.35A7CCE7.html,https://www.youtube.com/watch?v=l0ZxN2RJ8hI
C01191,Công ty TNHH Bệnh viện Thẩm mỹ Á Âu,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-benh-vien-tham-my-a-au.35A7CCE7.html,https://www.youtube.com/watch?v=l0ZxN2RJ8hI
C01192,Công ty TNHH Chế Biến Thực Phẩm Olam Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-che-bien-thuc-pham-olam-viet-nam.35A78F67.html,Unknown
C01193,Công ty TNHH Cicor Anam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cicor-anam.35A8FB91.html,Unknown
C01194,Công ty TNHH Crown Sài Gòn,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-crown-sai-gon.35A5D7B5.html,Unknown
C01195,Công ty TNHH Cân Điện tử Thủ Đô,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-can-dien-tu-thu-do.35A88D67.html,Unknown
C01196,Công ty TNHH Công Nghiệp Bao C.P. Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghiep-bao-c-p-viet-nam.35A6C924.html,Unknown
C01197,Công ty TNHH Công nghệ Bất Động Sản REVER,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-bat-dong-san-rever.35A7A83A.html,https://www.youtube.com/watch?v=azpcTf1trCA
C01198,Công ty TNHH Công nghệ và Xét nghiệm Y học (MEDLATEC),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-cong-nghe-va-xet-nghiem-y-hoc-medlatec.35A921E3.html,Unknown
C01199,Công ty TNHH DV TM SX Trí Đức,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dv-tm-sx-tri-duc.35A7F5ED.html,Unknown
C01200,Công ty TNHH DV và Kỹ Thuật Biển Xanh (GOTCO),https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dv-va-ky-thuat-bien-xanh-gotco.35A87788.html,https://www.youtube.com/watch?v=d6cr5dWvSOc&t=21s
C01201,Công ty TNHH Darfon Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-darfon-viet-nam.35A8F75A.html,Unknown
C01202,Công ty TNHH Du lịch - Thương mại Tân Đông Dương,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-du-lich-thuong-mai-tan-dong-duong.35A5E340.html,Unknown
C01203,Công ty TNHH Dịch vụ Thương mại Yes4All,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dich-vu-thuong-mai-yes4all.35A89D9E.html,Unknown
C01204,Công ty TNHH Dịch vụ và Thương mại MSC,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-dich-vu-va-thuong-mai-msc.35A90503.html,Unknown
C01205,Công ty TNHH Earth Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-earth-viet-nam.35A6C405.html,Unknown
C01206,Công ty TNHH FES VietNam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-fes-vietnam.35A611B0.html,https://www.youtube.com/watch?v=3iE6dxSAQaI
C01207,Công ty TNHH Ferroli Asean,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-ferroli-asean.35A6AE55.html,Unknown
C01208,Công ty TNHH Giày Apache Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-giay-apache-viet-nam.35A77BEB.html,Unknown
C01209,Công ty TNHH Giá Kho Group,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-gia-kho-group.35A8BCC0.html,https://www.youtube.com/watch?v=-qqjnjoWAXk&t=7s
C01210,Công ty TNHH Giải Pháp Lưu Lượng Tam Phúc,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-giai-phap-luu-luong-tam-phuc.35A838E7.html,Unknown
C01211,Công ty TNHH Giấy Lee&Man Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-giay-lee-man-viet-nam.35A88E79.html,https://www.youtube.com/watch?v=yMdJ7YnExXA
C01212,Công ty TNHH Glotec Vina,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-glotec-vina.35A7A9CC.html,Unknown
C01213,Công ty TNHH Gofingo Vietnam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-gofingo-vietnam.35A86542.html,Unknown
C01214,Công ty TNHH Greystone Data Systems Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-greystone-data-systems-viet-nam.35A4FC70.html,Unknown
C01215,Công ty TNHH Greystones Data System Việt Nam,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-greystones-data-system-viet-nam.35A4FC70.html,Unknown
C01216,Công ty TNHH HHG Holdings,https://careerbuilder.vn/vi/nha-tuyen-dung/cong-ty-tnhh-hhg-holdings.35A8F6EE.html,Unknown
